meta_score,title,platform,date,user_score,link,esrb_rating,developers,genres
41,Iron Man 2,PS3,"May 4, 2010",5.1,/game/playstation-3/iron-man-2,T,['Sega Studios San Francisco'],"['Action', 'Action Adventure', 'General', 'General']"
41,Iron Man 2,X360,"May 4, 2010",5.8,/game/xbox-360/iron-man-2,T,['Sega Studios San Francisco'],"['Action', 'Action Adventure', 'General', 'General']"
41,Iron Man 2,WII,"May 4, 2010",4.3,/game/wii/iron-man-2,T,['High Voltage Software'],"['Action', 'Action Adventure', 'General', 'General']"
54,Iron Man 2,DS,"May 4, 2010",6.4,/game/ds/iron-man-2,E10+,['Sega Studios San Francisco'],"['Action', 'Action Adventure', 'General', 'General']"
49,Iron Man 2,PSP,"May 3, 2010",6.0,/game/psp/iron-man-2,T,['High Voltage Software'],"['Action', 'Action Adventure', 'General', 'General']"
75,After Burner Climax,PS3,"Apr 22, 2010",3.5,/game/playstation-3/after-burner-climax,E10+,['Sega AM2'],"['Simulation', 'Flight', 'Modern Jet', 'Modern Jet', 'Combat']"
72,After Burner Climax,X360,"Apr 21, 2010",8.7,/game/xbox-360/after-burner-climax,E10+,['Sega AM2'],"['Simulation', 'Flight', 'Modern Jet', 'Modern Jet', 'Combat']"
60,Sonic the Hedgehog 2,iOS,"Apr 20, 2010",8.4,/game/ios/sonic-the-hedgehog-2,,['Sega'],"['Action', 'General', 'Platformer', 'Platformer', '2D', '2D']"
,FMH Manual,iOS,"Apr 13, 2010",,/game/ios/fmh-manual,,['Sega'],"['Simulation', 'General']"
83,Football Manager Handheld 2010,iOS,"Apr 13, 2010",,/game/ios/football-manager-handheld-2010,,['Sega'],"['Sports', 'Simulation', 'Traditional', 'General', 'Team', 'Soccer', 'Management']"
,Zaxxon,WII,"Apr 12, 2010",,/game/wii/zaxxon,E,['Sega'],"['Action', 'Shooter', 'Scrolling']"
,Super Monkey Ball 2: Sakura Edition,iOS,"Apr 1, 2010",,/game/ios/super-monkey-ball-2-sakura-edition,,['Sega'],"['Miscellaneous', 'Party', 'Party / Minigame']"
,Napoleon: Total War - Imperial Guard Pack,PC,"Mar 26, 2010",,/game/pc/napoleon-total-war---imperial-guard-pack,T,['Creative Assembly'],"['Strategy', 'Real-Time', 'General']"
75,Infinite Space,DS,"Mar 16, 2010",8.2,/game/ds/infinite-space,T,"['PlatinumGames', ' NUDE MAKER', 'Y.K.']","['Role-Playing', 'Simulation', 'Sci-Fi', 'General', 'General', 'Large Spaceship']"
72,Resonance of Fate,PS3,"Mar 16, 2010",8.0,/game/playstation-3/resonance-of-fate,T,['Tri-Ace'],"['Role-Playing', 'Console-style RPG', 'Console-style RPG', 'Japanese-Style']"
74,Resonance of Fate,X360,"Mar 16, 2010",7.7,/game/xbox-360/resonance-of-fate,T,['Tri-Ace'],"['Role-Playing', 'Console-style RPG', 'Console-style RPG', 'Japanese-Style']"
79,Yakuza 3,PS3,"Mar 9, 2010",8.0,/game/playstation-3/yakuza-3,M,['Ryu ga Gotoku Studios'],"['Action Adventure', 'Modern', 'Modern', 'Open-World']"
65,Sonic & Sega All-Stars Racing,PC,"Mar 3, 2010",8.5,/game/pc/sonic-sega-all-stars-racing,E,['Sumo Digital'],"['Driving', 'Racing', 'Arcade', 'Kart', 'Kart', 'Automobile']"
70,Sonic Classic Collection,DS,"Mar 2, 2010",7.7,/game/ds/sonic-classic-collection,E,['Creative Assembly'],"['Action', 'Miscellaneous', 'Platformer', 'Compilation', 'Compilation', '2D']"
,Total War: NAPOLEON - Definitive Edition,PC,"Feb 25, 2010",,/game/pc/total-war-napoleon---definitive-edition,,['Creative Assembly'],"['Strategy', 'Real-Time', 'General']"
77,Sonic & Sega All-Stars Racing,PS3,"Feb 23, 2010",8.1,/game/playstation-3/sonic-sega-all-stars-racing,E10+,['Sumo Digital'],"['Driving', 'Racing', 'Arcade', 'Kart', 'Kart', 'Automobile']"
78,Sonic & Sega All-Stars Racing,WII,"Feb 23, 2010",8.2,/game/wii/sonic-sega-all-stars-racing,E10+,['Sumo Digital'],"['Driving', 'Racing', 'Arcade', 'Kart', 'Kart', 'Automobile']"
75,Sonic & Sega All-Stars Racing with Banjo-Kazooie,X360,"Feb 23, 2010",7.8,/game/xbox-360/sonic-sega-all-stars-racing-with-banjo-kazooie,E10+,['Sumo Digital'],"['Driving', 'Racing', 'Arcade', 'Kart', 'Kart', 'Automobile']"
78,Sonic & Sega All-Stars Racing,DS,"Feb 23, 2010",8.1,/game/ds/sonic-sega-all-stars-racing,E,['Sumo Digital'],"['Driving', 'Racing', 'Arcade', 'Kart', 'Kart', 'Automobile']"
81,Napoleon: Total War,PC,"Feb 23, 2010",7.9,/game/pc/napoleon-total-war,T,['Creative Assembly'],"['Strategy', 'Real-Time', 'Historic', 'General', 'Historic']"
65,Aliens vs. Predator,PS3,"Feb 16, 2010",7.5,/game/playstation-3/aliens-vs-predator,M,['Rebellion'],"['Action', 'General', 'Shooter', 'First-Person', 'Sci-Fi', 'Arcade']"
64,Aliens vs. Predator,X360,"Feb 16, 2010",7.4,/game/xbox-360/aliens-vs-predator,M,['Rebellion'],"['Action', 'General', 'Shooter', 'First-Person', 'Sci-Fi', 'Arcade']"
68,Aliens vs. Predator,PC,"Feb 16, 2010",7.4,/game/pc/aliens-vs-predator,M,['Rebellion'],"['Action', 'Shooter', 'Shooter', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']"
,Sonic & Knuckles,WII,"Feb 15, 2010",8.4,/game/wii/sonic-knuckles,E,['Sonic Team'],"['Action', 'Platformer', '2D']"
59,Super Monkey Ball: Step & Roll,WII,"Feb 9, 2010",6.8,/game/wii/super-monkey-ball-step-roll,E,['Sega'],"['Action', 'General', 'General']"
,Empire: Total War - Elite Units of the East,PC,"Feb 8, 2010",,/game/pc/empire-total-war---elite-units-of-the-east,T,,"['Strategy', 'Real-Time', 'Historic']"
,Alex Kidd in Shinobi World,WII,"Feb 1, 2010",,/game/wii/alex-kidd-in-shinobi-world,E,['Sega'],"['Action', 'Platformer', '2D']"
,Sonic at the Olympic Winter Games,iOS,"Jan 29, 2010",,/game/ios/sonic-at-the-olympic-winter-games,,['Sega'],"['Sports', 'General', 'General', 'Individual', 'Athletics']"
,Jambo! Safari: Animal Rescue,DS,"Jan 19, 2010",,/game/ds/jambo!-safari-animal-rescue,E,['Full Fat'],"['Driving', 'Racing', 'Arcade', 'Arcade', 'Automobile']"
,Shadow Dancer,WII,"Jan 18, 2010",,/game/wii/shadow-dancer,E10+,['Sega'],"['Action', 'Platformer', '2D']"
57,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,PC,"Jan 15, 2010",3.5,/game/pc/vancouver-2010---the-official-video-game-of-the-olympic-winter-games,E,"['Eurocom Entertainment Software', ' Eurocom']","['Sports', 'Olympic Sports', 'Olympic Sports', 'Individual', 'Athletics']"
63,Sands of Destruction,DS,"Jan 12, 2010",7.9,/game/ds/sands-of-destruction,T,"['Image Epoch', ' Imageepoch']","['Role-Playing', 'Console-style RPG', 'Console-style RPG', 'Japanese-Style']"
54,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,X360,"Jan 12, 2010",6.7,/game/xbox-360/vancouver-2010---the-official-video-game-of-the-olympic-winter-games,E,"['Eurocom Entertainment Software', ' Eurocom']","['Sports', 'Olympic Sports', 'Olympic Sports', 'Individual', 'Athletics']"
56,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,PS3,"Jan 12, 2010",5.8,/game/playstation-3/vancouver-2010---the-official-video-game-of-the-olympic-winter-games,E,"['Eurocom Entertainment Software', ' Eurocom']","['Sports', 'Olympic Sports', 'Olympic Sports', 'Individual', 'Athletics']"
87,Bayonetta,PS3,"Jan 5, 2010",7.7,/game/playstation-3/bayonetta,M,"['PlatinumGames', ' Nex Entertainment']","['Action', 'Action Adventure', ""Beat-'Em-Up"", 'Fantasy', ""Beat-'Em-Up"", 'Linear']"
90,Bayonetta,X360,"Jan 5, 2010",8.1,/game/xbox-360/bayonetta,M,['PlatinumGames'],"['Action', 'Action Adventure', ""Beat-'Em-Up"", 'Fantasy', ""Beat-'Em-Up"", 'Linear']"
69,Football Manager Handheld 2010,PSP,"Dec 22, 2009",6.4,/game/psp/football-manager-handheld-2010,E,['Sports Interactive'],"['Sports', 'Traditional', 'Team', 'Soccer', 'Management', 'Management']"
,Shinobi,WII,"Dec 7, 2009",8.7,/game/wii/shinobi,E10+,['Sega'],"['Action', 'General']"
74,Super Monkey Ball 2,iOS,"Dec 1, 2009",,/game/ios/super-monkey-ball-2,,['Sega'],"['Action', 'Miscellaneous', 'General', 'Party', 'Party / Minigame']"
50,Planet 51 The Game,PS3,"Nov 17, 2009",,/game/playstation-3/planet-51-the-game,E,['Pyro Studios'],"['Action', 'Action Adventure', 'General', 'General']"
53,Planet 51 The Game,X360,"Nov 17, 2009",,/game/xbox-360/planet-51-the-game,E,['Pyro Studios'],"['Action', 'Action Adventure', 'General', 'General']"
,Planet 51 The Game,DS,"Nov 17, 2009",,/game/ds/planet-51-the-game,E,['Firebrand Games'],"['Action', 'Action Adventure', 'General', 'General']"
53,Planet 51 The Game,WII,"Nov 17, 2009",5.8,/game/wii/planet-51-the-game,E,['Pyro Studios'],"['Action', 'Action Adventure', 'General', 'General']"
56,Jambo! Safari: Animal Rescue,WII,"Nov 17, 2009",6.2,/game/wii/jambo!-safari-animal-rescue,E,['Full Fat'],"['Driving', 'Racing', 'Arcade', 'Arcade', 'Automobile']"
71,Phantasy Star Zero,DS,"Nov 10, 2009",7.8,/game/ds/phantasy-star-zero,E10+,['Sonic Team'],"['Role-Playing', 'Action RPG', 'Action RPG']"
,Wonder Boy III: The Dragon's Trap,WII,"Nov 9, 2009",8.6,/game/wii/wonder-boy-iii-the-dragons-trap,E,['West One'],"['Action Adventure', 'Fantasy']"
87,Football Manager 2010,PC,"Nov 3, 2009",8.7,/game/pc/football-manager-2010,E,['Sports Interactive'],"['Sports', 'Traditional', 'Team', 'Soccer', 'Management', 'Management']"
,R-Type,Master System),"Nov 2, 2009",,/game/wii/r-type-master-system,,['Irem'],"['Action', 'Shooter', 'Scrolling']"
,Golden Axe,Arcade),"Oct 26, 2009",8.5,/game/wii/golden-axe-arcade,T,['Sega'],"['Action', ""Beat-'Em-Up""]"
76,Mario & Sonic at the Olympic Winter Games,DS,"Oct 13, 2009",8.0,/game/ds/mario-sonic-at-the-olympic-winter-games,E,"['Sega', ' Sega Sports R&D']","['Sports', 'Olympic Sports', 'Olympic Sports', 'Individual', 'Athletics']"
72,Mario & Sonic at the Olympic Winter Games,WII,"Oct 13, 2009",7.5,/game/wii/mario-sonic-at-the-olympic-winter-games,E,"['Sega', ' Sega Sports R&D']","['Sports', 'Olympic Sports', 'Olympic Sports', 'Individual', 'Athletics']"
,Empire: Total War - The Warpath Campaign,PC,"Oct 5, 2009",5.5,/game/pc/empire-total-war---the-warpath-campaign,T,['Creative Assembly'],"['Strategy', 'Real-Time', 'Historic', 'General', 'Historic']"
,Altered Beast,Arcade),"Sep 28, 2009",,/game/wii/altered-beast-arcade,E10+,['Sega'],"['Action', ""Beat-'Em-Up""]"
45,Wacky World of Sports,WII,"Sep 22, 2009",,/game/wii/wacky-world-of-sports,E10+,['Tabot'],"['Sports', 'General', 'General']"
59,Bleach: The 3rd Phantom,DS,"Sep 15, 2009",7.6,/game/ds/bleach-the-3rd-phantom,T,"['Sega', ' Tom Create']","['Strategy', 'Turn-Based', 'Fantasy', 'General', 'Fantasy']"
69,Sonic & Knuckles,X360,"Sep 9, 2009",8.8,/game/xbox-360/sonic-knuckles,E,['Sonic Team'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
65,The Hardy Boys: Treasure on the Tracks,DS,"Sep 1, 2009",,/game/ds/the-hardy-boys-treasure-on-the-tracks,E,['Her Interactive'],"['Action Adventure', 'Adventure', 'Modern', 'General', 'General']"
,Phantasy Star,WII,"Aug 31, 2009",8.2,/game/wii/phantasy-star,E10+,['Sega'],"['Role-Playing', 'Console-style RPG']"
,The Revenge of Shinobi,WII,"Aug 17, 2009",8.8,/game/wii/the-revenge-of-shinobi,E10+,['Sega'],"['Action', 'Platformer', '2D']"
,Daisy Fuentes Pilates,WII,"Aug 4, 2009",5.5,/game/wii/daisy-fuentes-pilates,E,['Collision Studios'],"['Miscellaneous', 'General', 'General', 'Exercise / Fitness']"
,Streets of Rage,iOS,"Jul 14, 2009",,/game/ios/streets-of-rage,T,['Sega'],"['Action', ""Beat-'Em-Up"", ""Beat-'Em-Up"", '2D']"
,Pulseman,WII,"Jul 13, 2009",,/game/wii/pulseman,E,['Sega'],"['Action', 'Platformer', '2D']"
,Rambo: First Blood Part II,WII,"Jul 13, 2009",,/game/wii/rambo-first-blood-part-ii,,['Sega'],"['Action', 'Shooter', 'Scrolling']"
,Fantasy Zone II,WII,"Jun 29, 2009",,/game/wii/fantasy-zone-ii,E,['Sega'],"['Action', 'Shooter', 'Scrolling']"
69,The Conduit,WII,"Jun 23, 2009",8.1,/game/wii/the-conduit,T,['High Voltage Software'],"['Action', 'Shooter', 'Shooter', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']"
,Golden Axe,iOS,"Jun 17, 2009",,/game/ios/golden-axe,,['Sega'],"['Action', ""Beat-'Em-Up"", ""Beat-'Em-Up"", '2D']"
63,Let's Catch,WII,"Jun 15, 2009",,/game/wii/lets-catch,E,['Prope'],"['Action', 'General', 'General']"
,Space Harrier,Arcade),"Jun 15, 2009",,/game/wii/space-harrier-arcade,,['Sega'],"['Action', 'Shooter', 'Scrolling']"
70,Let's TAP,WII,"Jun 12, 2009",6.7,/game/wii/lets-tap,E,['Prope'],"['Miscellaneous', 'Party', 'Party', 'Party / Minigame']"
71,Gunstar Heroes,PS3,"Jun 11, 2009",7.8,/game/playstation-3/gunstar-heroes,E10+,['Backbone Entertainment'],"['Action', 'Shooter', 'Platformer', 'Shooter', 'Scrolling', '2D', 'Scrolling', ""Shoot-'Em-Up"", 'Horizontal']"
,Sonic Unleashed: Empire City & Adabat Adventure Pack,PS3,"Jun 11, 2009",,/game/playstation-3/sonic-unleashed-empire-city-adabat-adventure-pack,E10+,['Sonic Team'],"['Action', 'Platformer', 'Platformer', '3D', '2D', '3D']"
,Sonic Unleashed: Empire City & Adabat Adventure Pack,X360,"Jun 11, 2009",,/game/xbox-360/sonic-unleashed-empire-city-adabat-adventure-pack,E10+,['Sonic Team'],"['Action', 'Platformer', 'Platformer', '3D', '2D', '3D']"
79,Gunstar Heroes,X360,"Jun 10, 2009",7.9,/game/xbox-360/gunstar-heroes,E10+,['Backbone Entertainment'],"['Action', 'Shooter', 'Platformer', 'Shooter', 'Scrolling', '2D', 'Scrolling', ""Shoot-'Em-Up"", 'Horizontal']"
56,Shinobi,X360,"Jun 10, 2009",7.5,/game/xbox-360/shinobi,E10+,['Backbone Entertainment'],"['Action', 'General', 'Platformer', '2D']"
79,Sonic the Hedgehog 3,X360,"Jun 10, 2009",8.8,/game/xbox-360/sonic-the-hedgehog-3,E,['Backbone Entertainment'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
40,Altered Beast,X360,"Jun 10, 2009",6.7,/game/xbox-360/altered-beast,E10+,['Backbone Entertainment'],"['Action', ""Beat-'Em-Up"", ""Beat-'Em-Up"", '2D']"
71,Comix Zone,X360,"Jun 10, 2009",8.2,/game/xbox-360/comix-zone,E,['Backbone Entertainment'],"['Action', ""Beat-'Em-Up"", 'Platformer', ""Beat-'Em-Up"", '2D']"
64,Phantasy Star II,X360,"Jun 10, 2009",6.6,/game/xbox-360/phantasy-star-ii,E,['Backbone Entertainment'],"['Role-Playing', 'Console-style RPG', 'Console-style RPG', 'Japanese-Style']"
70,Virtua Tennis 2009,PS3,"Jun 9, 2009",6.6,/game/playstation-3/virtua-tennis-2009,E,['Sumo Digital'],"['Sports', 'Traditional', 'Individual', 'Tennis', 'Tennis']"
70,Virtua Tennis 2009,X360,"Jun 9, 2009",6.3,/game/xbox-360/virtua-tennis-2009,E,['Sumo Digital'],"['Sports', 'Traditional', 'Individual', 'Tennis', 'Tennis']"
68,Virtua Tennis 2009,PC,"Jun 9, 2009",6.3,/game/pc/virtua-tennis-2009,E,['Sumo Digital'],"['Sports', 'Traditional', 'Individual', 'Tennis', 'Tennis']"
73,Virtua Tennis 2009,WII,"Jun 9, 2009",7.3,/game/wii/virtua-tennis-2009,E,['Sumo Digital'],"['Sports', 'Traditional', 'Individual', 'Tennis', 'Tennis']"
,Sonic Unleashed: Apotos & Shamar Adventure Pack,PS3,"Jun 4, 2009",,/game/playstation-3/sonic-unleashed-apotos-shamar-adventure-pack,E10+,['Sonic Team'],"['Action', 'Platformer', 'Platformer', '3D', '2D', '3D']"
,Virtua Tennis 2009 Minigame,iOS,"May 21, 2009",,/game/ios/virtua-tennis-2009-minigame,,['Sega'],"['Sports', 'General', 'General', 'Individual', 'Tennis']"
,Sonic Unleashed: Apotos & Shamar Adventure Pack,X360,"May 21, 2009",,/game/xbox-360/sonic-unleashed-apotos-shamar-adventure-pack,E10+,['Sonic Team'],"['Action', 'Platformer', 'Platformer', '3D', '2D', '3D']"
,Galaxy Force II,WII,"May 11, 2009",,/game/wii/galaxy-force-ii,E,['CRI'],"['Action', 'General']"
,Sonic Unleashed: Mazuri Adventure Pack,PS3,"May 7, 2009",,/game/playstation-3/sonic-unleashed-mazuri-adventure-pack,E10+,['Sonic Team'],"['Action', 'Platformer', 'Platformer', '3D', '2D', '3D']"
,Sonic Unleashed: Mazuri Adventure Pack,X360,"Apr 30, 2009",,/game/xbox-360/sonic-unleashed-mazuri-adventure-pack,E10+,['Sonic Team'],"['Action', 'Platformer', 'Platformer', '3D', '2D', '3D']"
73,Virtual-On: Oratorio Tangram Ver.5.66,X360,"Apr 29, 2009",8.3,/game/xbox-360/virtual-on-oratorio-tangram-ver566,E10+,['Sega AM3'],"['Action', 'Fighting', 'Fighting', '3D', '3D']"
,Sonic Unleashed: Holoska Adventure Pack,PS3,"Apr 23, 2009",,/game/playstation-3/sonic-unleashed-holoska-adventure-pack,E10+,['Sonic Team'],"['Action', 'Platformer', 'Platformer', '3D', '2D', '3D']"
,Wonder Boy III: Monster Lair,WII,"Apr 20, 2009",,/game/wii/wonder-boy-iii-monster-lair,E,['Sega'],"['Action', 'Shooter', 'Scrolling']"
,Sonic Unleashed: Spagonia Adventure Pack,PS3,"Apr 16, 2009",,/game/playstation-3/sonic-unleashed-spagonia-adventure-pack,E10+,['Sonic Team'],"['Action', 'Platformer', 'Platformer', '3D', '2D', '3D']"
79,OutRun Online Arcade,X360,"Apr 15, 2009",8.2,/game/xbox-360/outrun-online-arcade,E,['Sumo Digital'],"['Driving', 'Racing', 'Arcade', 'Arcade', 'Automobile']"
,Sonic Unleashed: Holoska Adventure Pack,X360,"Apr 9, 2009",,/game/xbox-360/sonic-unleashed-holoska-adventure-pack,E10+,['Sonic Team'],"['Action', 'Platformer', 'Platformer', '3D', '2D', '3D']"
,Sonic Unleashed: Spagonia Adventure Pack,X360,"Mar 26, 2009",,/game/xbox-360/sonic-unleashed-spagonia-adventure-pack,E10+,['Sonic Team'],"['Action', 'Platformer', 'Platformer', '3D', '2D', '3D']"
51,Stormrise,PS3,"Mar 24, 2009",5.1,/game/playstation-3/stormrise,M,['Creative Assembly'],"['Strategy', 'Real-Time', 'Sci-Fi', 'Sci-Fi', 'General']"
48,Stormrise,X360,"Mar 24, 2009",6.6,/game/xbox-360/stormrise,M,['Creative Assembly'],"['Strategy', 'Real-Time', 'Sci-Fi', 'Sci-Fi', 'General']"
42,Stormrise,PC,"Mar 24, 2009",4.9,/game/pc/stormrise,M,['Creative Assembly'],"['Strategy', 'Real-Time', 'Sci-Fi', 'Sci-Fi', 'General']"
,Sega Fun Pack: Sonic Rivals 2 / Genesis Collection,PSP,"Mar 24, 2009",8.1,/game/psp/sega-fun-pack-sonic-rivals-2-genesis-collection,T,['Sega'],"['Miscellaneous', 'Compilation', 'Compilation']"
,Sega Fun Pack: Sonic and the Secret Rings / Super Monkey Ball: Banana Blitz,WII,"Mar 19, 2009",,/game/wii/sega-fun-pack-sonic-and-the-secret-rings-super-monkey-ball-banana-blitz,E,['Sega'],"['Miscellaneous', 'Compilation', 'Compilation']"
,Sonic Unleashed: Chun-nan Adventure Pack,X360,"Mar 12, 2009",,/game/xbox-360/sonic-unleashed-chun-nan-adventure-pack,E10+,['Sonic Team'],"['Action', 'Platformer', 'Platformer', '3D', '2D', '3D']"
,Sonic Unleashed: Chun-nan Adventure Pack,PS3,"Mar 12, 2009",,/game/playstation-3/sonic-unleashed-chun-nan-adventure-pack,E10+,['Sonic Team'],"['Action', 'Platformer', 'Platformer', '3D', '2D', '3D']"
81,MadWorld,WII,"Mar 10, 2009",8.6,/game/wii/madworld,M,['PlatinumGames'],"['Action', ""Beat-'Em-Up"", ""Beat-'Em-Up"", '3D']"
,Alex Kidd: The Lost Stars,WII,"Mar 9, 2009",,/game/wii/alex-kidd-the-lost-stars,E,['Sega'],"['Action', 'Platformer', '2D']"
,Total War: EMPIRE - Definitive Edition,PC,"Mar 4, 2009",,/game/pc/total-war-empire---definitive-edition,T,['Creative Assembly'],"['Strategy', 'Real-Time', 'General']"
90,Empire: Total War,PC,"Mar 3, 2009",7.0,/game/pc/empire-total-war,T,['Creative Assembly'],"['Strategy', 'Real-Time', 'Historic', 'General', 'Historic']"
64,Phantasy Star Portable,PSP,"Mar 3, 2009",7.8,/game/psp/phantasy-star-portable,T,['Alfa System'],"['Role-Playing', 'Action RPG', 'Action RPG']"
54,Sonic and the Black Knight,WII,"Mar 3, 2009",7.1,/game/wii/sonic-and-the-black-knight,E10+,['Sonic Team'],"['Action', 'Adventure', 'Platformer', 'Fantasy', 'Third-Person', 'Fantasy', '3D']"
78,The House of the Dead: Overkill,WII,"Feb 10, 2009",8.6,/game/wii/the-house-of-the-dead-overkill,M,['Headstrong Games'],"['Action', 'Shooter', 'Shooter', 'Light Gun', 'Light Gun']"
79,Sonic's Ultimate Genesis Collection,X360,"Feb 10, 2009",7.8,/game/xbox-360/sonics-ultimate-genesis-collection,E10+,['Backbone Entertainment'],"['Miscellaneous', 'Compilation', 'Compilation']"
80,Sonic's Ultimate Genesis Collection,PS3,"Feb 10, 2009",7.9,/game/playstation-3/sonics-ultimate-genesis-collection,E10+,['Backbone Entertainment'],"['Miscellaneous', 'Compilation', 'Compilation']"
,Mercs,WII,"Feb 9, 2009",,/game/wii/mercs,E10+,['Sega'],"['Action', 'Shooter', 'Scrolling']"
,Sonic Chaos,WII,"Feb 2, 2009",6.8,/game/wii/sonic-chaos,E,['Sega'],"['Action', 'Platformer', '2D']"
,Wonder Boy in Monster Land,Master System),"Jan 26, 2009",,/game/wii/wonder-boy-in-monster-land-master-system,E,['West One'],"['Action Adventure', 'Fantasy']"
82,Football Manager Live,PC,"Jan 23, 2009",3.1,/game/pc/football-manager-live,,['Sports Interactive'],"['Sports', 'Traditional', 'Team', 'Soccer', 'Management', 'Management']"
,M.U.S.H.A.,WII,"Jan 19, 2009",,/game/wii/musha,E,['Compile'],"['Action', 'Shooter', 'Scrolling']"
,Phantasy Star IV,WII,"Dec 22, 2008",8.5,/game/wii/phantasy-star-iv,E,['Sega'],"['Role-Playing', 'Console-style RPG']"
,Enduro Racer,WII,"Dec 15, 2008",,/game/wii/enduro-racer,E,['Sega'],"['Driving', 'Racing', 'Motorcycle', 'Motocross']"
54,Sonic Unleashed,PS3,"Dec 9, 2008",8.3,/game/playstation-3/sonic-unleashed,E10+,['Sonic Team'],"['Action', 'General', 'Platformer', '2D', '3D']"
,Sonic the Hedgehog 2,Master System),"Dec 8, 2008",7.0,/game/wii/sonic-the-hedgehog-2-master-system,,['Sega'],"['Action', 'Platformer', '2D']"
67,Nancy Drew: The White Wolf of Icicle Creek,WII,"Dec 2, 2008",8.2,/game/wii/nancy-drew-the-white-wolf-of-icicle-creek,E,['Her Interactive'],"['Adventure', 'First-Person', 'General', 'Point-and-Click', 'Modern']"
60,Sonic Unleashed,X360,"Nov 20, 2008",8.5,/game/xbox-360/sonic-unleashed,E10+,['Sonic Team'],"['Action', 'General', 'Platformer', 'Platformer', '3D', '2D', '3D']"
66,Sonic Unleashed,WII,"Nov 18, 2008",7.3,/game/wii/sonic-unleashed,E10+,['Sonic Team'],"['Action', 'Platformer', 'Platformer', '3D', '2D', '3D']"
66,Sonic Unleashed,PS2,"Nov 18, 2008",7.2,/game/playstation-2/sonic-unleashed,E10+,['Sonic Team'],"['Action', 'General']"
83,Worldwide Soccer Manager 2009,PC,"Nov 18, 2008",7.4,/game/pc/worldwide-soccer-manager-2009,E,['Sports Interactive'],"['Sports', 'Traditional', 'Team', 'Soccer', 'Management', 'Management']"
,Forgotten Worlds,WII,"Nov 17, 2008",,/game/wii/forgotten-worlds,E,['Capcom'],"['Action', 'Shooter', 'Scrolling']"
86,Valkyria Chronicles,PS3,"Nov 4, 2008",8.7,/game/playstation-3/valkyria-chronicles,T,['Sega'],"['Role-Playing', 'Strategy', 'Action RPG', 'Turn-Based', 'General', 'General', 'Historic', 'Tactics']"
,Space Harrier,Master System),"Nov 3, 2008",,/game/wii/space-harrier-master-system,E,['Sega'],"['Action', 'Shooter', 'Scrolling']"
